
Day 0 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
12,           18,      510,       0,      0,        510
12,           19,      444,       0,      0,        444


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
13,            0,      485,     565,    106,       1156
13,            1,      460,     544,     71,       1075
13,            2,     1020,     140,     78,       1238
13,            3,      832,     299,   1425,       2556
13,            4,      176,     757,      0,        933
13,            5,      238,       0,      0,        238
13,            6,      215,     558,      0,        773
13,            7,      220,       0,      0,        220
13,            8,      730,       0,      0,        730
13,            9,      312,     769,    208,       1289
13,           10,     1353,       7,     66,       1426
13,           11,      133,    1379,     42,       1554
13,           12,      264,     161,      0,        425
13,           13,      498,       3,      0,        501
13,           14,     1185,     976,     60,       2221
13,           15,      398,     769,      0,       1167
13,           16,     1006,       0,      0,       1006
13,           17,      532,       0,      0,        532
13,           18,      517,       0,      0,        517
13,           19,      445,       0,      0,        445


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
14,            0,      465,     474,     88,       1027
14,            1,      429,     450,     64,        943
14,            2,      988,     136,    322,       1446
14,            3,      767,     304,   1287,       2358
14,            4,      163,     820,      0,        983
14,            5,      224,       0,      0,        224
14,            6,      201,     596,      0,        797
14,            7,      218,       0,      0,        218
14,            8,      723,       0,      0,        723
14,            9,      292,     636,    182,       1110
14,           10,     1330,       9,     90,       1429
14,           11,      125,    1506,     64,       1695
14,           12,      234,     328,      0,        562
14,           13,      497,       5,      0,        502
14,           14,     1128,     957,     81,       2166
14,           15,      379,     977,      0,       1356
14,           16,     1000,       0,      0,       1000
14,           17,      521,       0,      0,        521
14,           18,      508,       0,      0,        508
14,           19,      434,       0,      0,        434


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
15,            0,      441,     417,     70,        928
15,            1,      398,     552,     64,       1014
15,            2,      933,     123,    484,       1540
15,            3,      741,     276,   1176,       2193
15,            4,      150,     894,      0,       1044
15,            5,      223,       0,      0,        223
15,            6,      184,     650,      0,        834
15,            7,      209,       0,      0,        209
15,            8,      709,       0,      0,        709
15,            9,      255,     534,    167,        956
15,           10,     1277,      26,    154,       1457
15,           11,      116,    1517,     89,       1722
15,           12,      223,     458,      0,        681
15,           13,      505,       8,      0,        513
15,           14,     1096,     790,     92,       1978
15,           15,      349,    1209,      0,       1558
15,           16,     1006,       0,      0,       1006
15,           17,      512,       0,      0,        512
15,           18,      497,       0,      0,        497
15,           19,      428,       0,      0,        428


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
16,            0,      409,     679,     63,       1151
16,            1,      376,     673,     59,       1108
16,            2,      885,     134,    434,       1453
16,            3,      708,     269,   1076,       2053
16,            4,      132,     970,    168,       1270
16,            5,      204,       0,      0,        204
16,            6,      175,     693,      0,        868
16,            7,      196,       0,      0,        196
16,            8,      702,       0,      0,        702
16,            9,      226,     440,    152,        818
16,           10,     1226,      48,    249,       1523
16,           11,      105,    1196,    110,       1411
16,           12,      216,     579,      0,        795
16,           13,      480,      15,      0,        495
16,           14,     1042,     675,    106,       1823
16,           15,      336,    1376,      0,       1712
16,           16,      991,       0,      0,        991
16,           17,      517,       0,      0,        517
16,           18,      495,       0,      0,        495
16,           19,      417,       0,      0,        417


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
17,            0,      384,     782,     69,       1235
17,            1,      371,     847,     65,       1283
17,            2,      822,     130,    394,       1346
17,            3,      652,     259,   1012,       1923
17,            4,      119,     974,    320,       1413
17,            5,      201,      54,      0,        255
17,            6,      170,     727,      0,        897
17,            7,      196,       0,      0,        196
17,            8,      697,       0,      0,        697
17,            9,      216,     352,    130,        698
17,           10,     1194,      64,    344,       1602
17,           11,      105,     968,     98,       1171
17,           12,      191,     695,      0,        886
17,           13,      450,      30,      0,        480
17,           14,      992,     583,    109,       1684
17,           15,      307,    1522,     17,       1846
17,           16,      988,       0,      0,        988
17,           17,      517,       0,      0,        517
17,           18,      487,       0,      0,        487
17,           19,      398,       0,      0,        398


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
18,            0,      374,     816,     74,       1264
18,            1,      356,    1029,     71,       1456
18,            2,      772,     124,    369,       1265
18,            3,      601,     244,    919,       1764
18,            4,      108,     969,    474,       1551
18,            5,      196,     117,      0,        313
18,            6,      145,     768,      0,        913
18,            7,      187,       0,      0,        187
18,            8,      669,       0,      0,        669
18,            9,      221,     297,    127,        645
18,           10,     1138,      87,    418,       1643
18,           11,      103,     799,     94,        996
18,           12,      160,     767,     16,        943
18,           13,      437,      46,      0,        483
18,           14,      943,     509,    111,       1563
18,           15,      293,    1545,     34,       1872
18,           16,      979,       0,      0,        979
18,           17,      518,       0,      0,        518
18,           18,      449,     130,      0,        579
18,           19,      399,       0,      0,        399


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
19,            0,      357,     829,     89,       1275
19,            1,      322,    1213,     82,       1617
19,            2,      713,     133,    336,       1182
19,            3,      574,     230,    793,       1597
19,            4,      100,     959,    654,       1713
19,            5,      174,     171,      0,        345
19,            6,      141,     803,      0,        944
19,            7,      184,       0,      0,        184
19,            8,      645,       0,      0,        645
19,            9,      214,     243,    116,        573
19,           10,     1058,     104,    511,       1673
19,           11,      102,     660,     75,        837
19,           12,      134,     849,     38,       1021
19,           13,      415,      65,      0,        480
19,           14,      933,     416,     88,       1437
19,           15,      256,    1571,     64,       1891
19,           16,      970,       0,      0,        970
19,           17,      541,       0,      0,        541
19,           18,      413,     267,      0,        680
19,           19,      397,       0,      0,        397


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
20,            0,      331,     703,     96,       1130
20,            1,      314,    1240,     97,       1651
20,            2,      681,     131,    311,       1123
20,            3,      527,     216,    697,       1440
20,            4,       81,     952,    814,       1847
20,            5,      161,     221,      0,        382
20,            6,      137,     840,      0,        977
20,            7,      176,       0,      0,        176
20,            8,      644,       0,      0,        644
20,            9,      211,     200,    101,        512
20,           10,      990,     113,    588,       1691
20,           11,       87,     821,     61,        969
20,           12,      118,     913,     59,       1090
20,           13,      399,      97,      0,        496
20,           14,      873,     359,     85,       1317
20,           15,      248,    1596,     74,       1918
20,           16,      972,       0,      0,        972
20,           17,      524,       0,      0,        524
20,           18,      380,     371,      0,        751
20,           19,      392,       0,      0,        392


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
21,            0,      334,     589,     84,       1007
21,            1,      289,    1011,    103,       1403
21,            2,      644,     133,    271,       1048
21,            3,      509,     381,    848,       1738
21,            4,       72,     759,    715,       1546
21,            5,      147,     282,      0,        429
21,            6,      128,     868,      0,        996
21,            7,      164,       0,      0,        164
21,            8,      641,       0,      0,        641
21,            9,      190,     179,     88,        457
21,           10,      936,     130,    687,       1753
21,           11,       79,     955,     64,       1098
21,           12,      106,     954,     81,       1141
21,           13,      379,     128,      0,        507
21,           14,      840,     563,     88,       1491
21,           15,      222,    1617,     94,       1933
21,           16,      949,       0,      0,        949
21,           17,      511,       0,      0,        511
21,           18,      346,     471,      0,        817
21,           19,      373,       0,      0,        373


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
22,            0,      298,     715,     76,       1089
22,            1,      279,     811,     93,       1183
22,            2,      625,     120,    244,        989
22,            3,      500,     338,    982,       1820
22,            4,       61,     745,    635,       1441
22,            5,      131,     363,      0,        494
22,            6,      128,     903,      0,       1031
22,            7,      156,       0,      0,        156
22,            8,      621,       0,      0,        621
22,            9,      177,     152,     77,        406
22,           10,      844,     161,    764,       1769
22,           11,       67,    1085,     80,       1232
22,           12,       95,     989,    103,       1187
22,           13,      352,     174,      0,        526
22,           14,      760,     818,    125,       1703
22,           15,      223,    1306,     83,       1612
22,           16,      935,       0,      0,        935
22,           17,      512,       0,      0,        512
22,           18,      318,     606,      0,        924
22,           19,      372,       0,      0,        372


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
23,            0,      286,    1117,    135,       1538
23,            1,      250,     673,     91,       1014
23,            2,      570,     117,    222,        909
23,            3,      496,     298,   1133,       1927
23,            4,       57,     730,    544,       1331
23,            5,      110,     429,      0,        539
23,            6,      134,     928,      0,       1062
23,            7,      151,       0,      0,        151
23,            8,      617,       0,      0,        617
23,            9,      157,     346,     73,        576
23,           10,      800,     153,    796,       1749
23,           11,       66,     863,     74,       1003
23,           12,       87,     814,    112,       1013
23,           13,      326,     227,      0,        553
23,           14,      727,     714,    112,       1553
23,           15,      199,    1320,    114,       1633
23,           16,      922,       0,      0,        922
23,           17,      509,       0,      0,        509
23,           18,      280,     773,      0,       1053
23,           19,      350,       0,      0,        350


Day 4 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
24,            0,      255,     913,    183,       1351
24,            1,      248,     689,     76,       1013
24,            2,      536,     102,    211,        849
24,            3,      456,     268,   1020,       1744
24,            4,       50,     718,    732,       1500
24,            5,      103,     496,      0,        599
24,            6,      130,     965,      0,       1095
24,            7,      142,       0,      0,        142
24,            8,      611,       0,      0,        611
24,            9,      147,     512,     66,        725
24,           10,      734,     163,    835,       1732
24,           11,       66,    1088,     65,       1219
24,           12,       77,     658,    117,        852
24,           13,      310,     272,      0,        582
24,           14,      662,     876,    156,       1694
24,           15,      199,    1064,    102,       1365
24,           16,      905,       0,      0,        905
24,           17,      506,       0,      0,        506
24,           18,      255,     932,      0,       1187
24,           19,      331,       0,      0,        331


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 1,            0,      243,     747,    163,       1153
 1,            1,      227,     705,     65,        997
 1,            2,      498,      94,    190,        782
 1,            3,      418,     218,    922,       1558
 1,            4,       46,     698,    757,       1501
 1,            5,       96,     569,      0,        665
 1,            6,      118,    1001,     42,       1161
 1,            7,      140,       0,      0,        140
 1,            8,      587,       0,      0,        587
 1,            9,      134,     649,    228,       1011
 1,           10,      676,     184,    736,       1596
 1,           11,       60,    1264,     99,       1423
 1,           12,       77,     529,    101,        707
 1,           13,      277,     314,      0,        591
 1,           14,      622,     728,    195,       1545
 1,           15,      169,    1084,    100,       1353
 1,           16,      908,       6,    139,       1053
 1,           17,      483,       0,      0,        483
 1,           18,      222,    1135,      0,       1357
 1,           19,      339,       0,      0,        339


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 2,            0,      227,     603,    149,        979
 2,            1,      216,     877,     56,       1149
 2,            2,      460,      90,    180,        730
 2,            3,      404,     191,    813,       1408
 2,            4,       39,     679,    917,       1635
 2,            5,       87,     623,      0,        710
 2,            6,      110,    1034,     66,       1210
 2,            7,      132,       0,      0,        132
 2,            8,      569,       0,      0,        569
 2,            9,      130,     517,    205,        852
 2,           10,      642,     178,    648,       1468
 2,           11,       56,    1267,    126,       1449
 2,           12,       64,     666,    136,        866
 2,           13,      248,     371,      0,        619
 2,           14,      567,     604,    202,       1373
 2,           15,      152,    1090,    109,       1351
 2,           16,      857,      31,    272,       1160
 2,           17,      473,       2,      0,        475
 2,           18,      207,    1297,     23,       1527
 2,           19,      340,       0,      0,        340


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 3,            0,      226,     480,    125,        831
 3,            1,      189,    1029,     57,       1275
 3,            2,      456,      78,    160,        694
 3,            3,      380,     315,    825,       1520
 3,            4,       29,     519,    825,       1373
 3,            5,       85,     663,    133,        881
 3,            6,       93,    1073,     98,       1264
 3,            7,      123,       0,      0,        123
 3,            8,      566,       0,      0,        566
 3,            9,      115,     413,    173,        701
 3,           10,      617,     174,    588,       1379
 3,           11,       49,    1262,    164,       1475
 3,           12,       61,     779,    178,       1018
 3,           13,      223,     416,      0,        639
 3,           14,      532,     516,    181,       1229
 3,           15,      127,    1105,    113,       1345
 3,           16,      769,      58,    380,       1207
 3,           17,      472,       8,      0,        480
 3,           18,      176,    1435,     64,       1675
 3,           19,      327,       0,      0,        327


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 4,            0,      217,     693,    116,       1026
 4,            1,      180,    1221,     71,       1472
 4,            2,      435,      70,    145,        650
 4,            3,      356,     354,    888,       1598
 4,            4,       33,     405,    716,       1154
 4,            5,       72,     664,    264,       1000
 4,            6,       87,    1096,    127,       1310
 4,            7,      120,      80,      0,        200
 4,            8,      551,       0,      0,        551
 4,            9,      100,     582,    184,        866
 4,           10,      539,     176,    529,       1244
 4,           11,       46,     990,    171,       1207
 4,           12,       51,     622,    151,        824
 4,           13,      207,     469,      0,        676
 4,           14,      490,     434,    166,       1090
 4,           15,      122,    1106,    120,       1348
 4,           16,      698,      76,    509,       1283
 4,           17,      463,      18,      0,        481
 4,           18,      163,    1445,     91,       1699
 4,           19,      323,       0,      0,        323


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 5,            0,      197,     742,    130,       1069
 5,            1,      177,    1447,    117,       1741
 5,            2,      402,      67,    121,        590
 5,            3,      348,     292,    907,       1547
 5,            4,       26,     390,    628,       1044
 5,            5,       60,     658,    397,       1115
 5,            6,       89,    1093,    162,       1344
 5,            7,      112,     162,      0,        274
 5,            8,      541,       0,      0,        541
 5,            9,      104,     453,    165,        722
 5,           10,      502,     174,    467,       1143
 5,           11,       45,     837,    154,       1036
 5,           12,       41,     748,    184,        973
 5,           13,      188,     512,      0,        700
 5,           14,      456,     368,    150,        974
 5,           15,      113,    1109,    127,       1349
 5,           16,      639,      98,    622,       1359
 5,           17,      446,      31,      0,        477
 5,           18,      144,    1451,     98,       1693
 5,           19,      311,       0,      0,        311


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 6,            0,      176,     776,    155,       1107
 6,            1,      176,    1593,    174,       1943
 6,            2,      372,     282,    109,        763
 6,            3,      302,     271,    895,       1468
 6,            4,       26,     381,    547,        954
 6,            5,       53,     648,    555,       1256
 6,            6,       77,     890,    197,       1164
 6,            7,      101,     218,      0,        319
 6,            8,      519,       0,      0,        519
 6,            9,      102,     587,    202,        891
 6,           10,      469,     164,    423,       1056
 6,           11,       46,     675,    132,        853
 6,           12,       34,     615,    156,        805
 6,           13,      177,     554,      0,        731
 6,           14,      410,     307,    125,        842
 6,           15,      112,    1114,    133,       1359
 6,           16,      592,     120,    705,       1417
 6,           17,      421,      56,      0,        477
 6,           18,      128,    1531,    108,       1767
 6,           19,      311,       0,      0,        311


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 7,            0,      162,     648,    142,        952
 7,            1,      162,    1285,    216,       1663
 7,            2,      341,     619,    345,       1305
 7,            3,      300,     229,    859,       1388
 7,            4,       24,     378,    471,        873
 7,            5,       47,     643,    572,       1262
 7,            6,       79,     710,    175,        964
 7,            7,       88,     277,      0,        365
 7,            8,      503,       0,      0,        503
 7,            9,       92,     470,    168,        730
 7,           10,      420,     147,    389,        956
 7,           11,       42,     674,    121,        837
 7,           12,       28,     728,    205,        961
 7,           13,      172,     597,      0,        769
 7,           14,      388,     818,    132,       1338
 7,           15,       99,     884,    112,       1095
 7,           16,      525,     131,    739,       1395
 7,           17,      412,      85,      0,        497
 7,           18,      107,    1599,    140,       1846
 7,           19,      303,       0,      0,        303


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 8,            0,      148,     657,    140,        945
 8,            1,      151,    1044,    201,       1396
 8,            2,      300,     511,    581,       1392
 8,            3,      268,     195,    846,       1309
 8,            4,       24,     372,    397,        793
 8,            5,       43,     631,    588,       1262
 8,            6,       73,     712,    156,        941
 8,            7,       80,     344,      0,        424
 8,            8,      488,       0,      0,        488
 8,            9,       86,     600,    204,        890
 8,           10,      384,     138,    343,        865
 8,           11,       38,     804,    124,        966
 8,           12,       29,     592,    180,        801
 8,           13,      168,     634,      0,        802
 8,           14,      331,    1242,    212,       1785
 8,           15,      105,    1067,    102,       1274
 8,           16,      449,     136,    778,       1363
 8,           17,      398,     114,      0,        512
 8,           18,      108,    1266,    121,       1495
 8,           19,      299,       0,      0,        299


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
 9,            0,      128,     868,    252,       1248
 9,            1,      139,     815,    173,       1127
 9,            2,      274,     425,    634,       1333
 9,            3,      256,     168,    810,       1234
 9,            4,       25,     366,    349,        740
 9,            5,       34,     615,    611,       1260
 9,            6,       64,     722,    161,        947
 9,            7,       73,     381,      0,        454
 9,            8,      484,       0,      0,        484
 9,            9,       75,     491,    183,        749
 9,           10,      339,     135,    311,        785
 9,           11,       32,     925,    110,       1067
 9,           12,       30,     701,    216,        947
 9,           13,      161,     668,     49,        878
 9,           14,      307,    1002,    229,       1538
 9,           15,       89,    1325,    142,       1556
 9,           16,      406,     141,    802,       1349
 9,           17,      362,     157,      0,        519
 9,           18,       99,    1273,    126,       1498
 9,           19,      289,       0,      0,        289


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
10,            0,      121,     703,    223,       1047
10,            1,      118,     824,    156,       1098
10,            2,      237,     355,    552,       1144
10,            3,      248,     161,    762,       1171
10,            4,       18,     367,    301,        686
10,            5,       28,     612,    621,       1261
10,            6,       53,     808,    269,       1130
10,            7,       61,     415,      0,        476
10,            8,      464,       0,      0,        464
10,            9,       61,     651,    340,       1052
10,           10,      309,     132,    289,        730
10,           11,       33,    1087,    158,       1278
10,           12,       28,     540,    195,        763
10,           13,      143,     703,     90,        936
10,           14,      267,     817,    239,       1323
10,           15,       86,    1325,    150,       1561
10,           16,      366,     136,    710,       1212
10,           17,      319,     205,    127,        651
10,           18,       98,    1477,    157,       1732
10,           19,      287,       0,      0,        287


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
11,            0,      110,     647,    182,        939
11,            1,      112,     966,    168,       1246
11,            2,      211,     284,    488,        983
11,            3,      219,     140,    661,       1020
11,            4,       19,     358,    313,        690
11,            5,       25,     596,    768,       1389
11,            6,       47,     803,    366,       1216
11,            7,       50,     454,      0,        504
11,            8,      457,       0,      0,        457
11,            9,       53,     510,    305,        868
11,           10,      275,     130,    266,        671
11,           11,       30,    1082,    209,       1321
11,           12,       29,     674,    245,        948
11,           13,      133,     735,    133,       1001
11,           14,      237,     674,    212,       1123
11,           15,       82,    1481,    158,       1721
11,           16,      325,     137,    616,       1078
11,           17,      280,     248,    247,        775
11,           18,       90,    1473,    208,       1771
11,           19,      281,       0,      0,        281


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
12,            0,      103,     789,    228,       1120
12,            1,       98,    1095,    210,       1403
12,            2,      171,     232,    436,        839
12,            3,      205,     245,    632,       1082
12,            4,       17,     349,    274,        640
12,            5,       24,     475,    776,       1275
12,            6,       39,     789,    386,       1214
12,            7,       38,     483,    102,        623
12,            8,      447,       0,      0,        447
12,            9,       50,     399,    268,        717
12,           10,      263,     111,    236,        610
12,           11,       29,     881,    216,       1126
12,           12,       25,     772,    305,       1102
12,           13,      117,     769,    186,       1072
12,           14,      208,     561,    194,        963
12,           15,       75,    1607,    194,       1876
12,           16,      288,     120,    547,        955
12,           17,      243,     285,    359,        887
12,           18,       84,    1468,    222,       1774
12,           19,      277,       0,      0,        277


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
13,            0,       88,     660,    202,        950
13,            1,       95,    1029,    232,       1356
13,            2,      159,     194,    374,        727
13,            3,      197,     327,    732,       1256
13,            4,       17,     341,    247,        605
13,            5,       20,     356,    675,       1051
13,            6,       26,     781,    473,       1280
13,            7,       36,     483,     87,        606
13,            8,      441,      39,      0,        480
13,            9,       41,     552,    341,        934
13,           10,      239,     125,    218,        582
13,           11,       28,     881,    220,       1129
13,           12,       25,     593,    355,        973
13,           13,      101,     791,    227,       1119
13,           14,      181,    1405,    290,       1876
13,           15,       69,    1279,    174,       1522
13,           16,      282,     104,    489,        875
13,           17,      197,     296,    457,        950
13,           18,       75,    1195,    203,       1473
13,           19,      258,       0,      0,        258


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
14,            0,       78,    1128,    303,       1509
14,            1,       84,     827,    201,       1112
14,            2,      132,     315,    327,        774
14,            3,      186,     269,    770,       1225
14,            4,       15,     340,    217,        572
14,            5,       18,     348,    592,        958
14,            6,       27,     617,    485,       1129
14,            7,       24,     487,     90,        601
14,            8,      420,     116,      0,        536
14,            9,       39,     679,    523,       1241
14,           10,      217,     318,    271,        806
14,           11,       25,     668,    194,        887
14,           12,       23,     447,    307,        777
14,           13,       90,     628,    273,        991
14,           14,      161,    1126,    327,       1614
14,           15,       63,    1556,    228,       1847
14,           16,      243,     103,    431,        777
14,           17,      173,     300,    476,        949
14,           18,       65,    1192,    187,       1444
14,           19,      253,       0,      0,        253


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
15,            0,       58,     878,    393,       1329
15,            1,       78,     831,    179,       1088
15,            2,      122,     387,    374,        883
15,            3,      172,     224,    782,       1178
15,            4,       15,     340,    184,        539
15,            5,       16,     335,    525,        876
15,            6,       24,     477,    424,        925
15,            7,       23,     485,     94,        602
15,            8,      403,     176,      0,        579
15,            9,       35,     544,    584,       1163
15,           10,      192,     547,    386,       1125
15,           11,       29,     897,    175,       1101
15,           12,       23,     566,    397,        986
15,           13,       77,     496,    241,        814
15,           14,      148,     914,    310,       1372
15,           15,       59,    1546,    303,       1908
15,           16,      221,     145,    387,        753
15,           17,      139,     259,    486,        884
15,           18,       53,    1407,    195,       1655
15,           19,      242,       0,      0,        242


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
16,            0,       50,     690,    399,       1139
16,            1,       64,    1021,    186,       1271
16,            2,      112,     485,    525,       1122
16,            3,      145,     203,    762,       1110
16,            4,       15,     335,    171,        521
16,            5,       16,     330,    458,        804
16,            6,       23,     371,    382,        776
16,            7,       22,     485,     96,        603
16,            8,      378,     228,      0,        606
16,            9,       36,     415,    515,        966
16,           10,      161,     476,    391,       1028
16,           11,       26,    1073,    242,       1341
16,           12,       22,     666,    499,       1187
16,           13,       64,     607,    326,        997
16,           14,      130,     734,    257,       1121
16,           15,       56,    1535,    381,       1972
16,           16,      198,     184,    405,        787
16,           17,      120,     204,    431,        755
16,           18,       51,    1410,    200,       1661
16,           19,      235,       0,      0,        235


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
17,            0,       44,     536,    427,       1007
17,            1,       57,    1302,    255,       1614
17,            2,       91,     399,    513,       1003
17,            3,      143,     175,    661,        979
17,            4,       13,     332,    175,        520
17,            5,       14,     319,    471,        804
17,            6,       14,     465,    336,        815
17,            7,       18,     478,    104,        600
17,            8,      330,     283,    126,        739
17,            9,       36,     317,    448,        801
17,           10,      135,     436,    403,        974
17,           11,       19,    1070,    251,       1340
17,           12,       15,     744,    594,       1353
17,           13,       50,     707,    396,       1153
17,           14,      121,     910,    238,       1269
17,           15,       40,    1222,    395,       1657
17,           16,      171,     183,    444,        798
17,           17,      105,     173,    364,        642
17,           18,       43,    1411,    241,       1695
17,           19,      239,       0,      0,        239


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
18,            0,       41,     427,    382,        850
18,            1,       50,    1039,    221,       1310
18,            2,       83,     318,    439,        840
18,            3,      121,     160,    584,        865
18,            4,       16,     333,    175,        524
18,            5,       10,     308,    484,        802
18,            6,       14,     537,    431,        982
18,            7,       18,     502,    108,        628
18,            8,      286,     239,    238,        763
18,            9,       35,     451,    400,        886
18,           10,      120,     338,    422,        880
18,           11,       15,    1160,    326,       1501
18,           12,       12,     587,    669,       1268
18,           13,       41,     803,    464,       1308
18,           14,      101,    1731,    392,       2224
18,           15,       34,     937,    349,       1320
18,           16,      145,     158,    460,        763
18,           17,       94,     208,    312,        614
18,           18,       40,    1124,    214,       1378
18,           19,      227,      69,      0,        296


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
19,            0,       36,     423,    335,        794
19,            1,       40,    1119,    188,       1347
19,            2,       80,     246,    389,        715
19,            3,      108,     138,    500,        746
19,            4,       11,     325,    187,        523
19,            5,        8,     300,    494,        802
19,            6,       13,     526,    442,        981
19,            7,       16,     530,    112,        658
19,            8,      258,     198,    250,        706
19,            9,       28,     560,    609,       1197
19,           10,       98,     487,    513,       1098
19,           11,       15,    1149,    390,       1554
19,           12,       14,     456,    585,       1055
19,           13,       42,     645,    535,       1222
19,           14,       92,    1388,    433,       1913
19,           15,       32,     929,    320,       1281
19,           16,      118,     133,    404,        655
19,           17,       73,     242,    328,        643
19,           18,       38,    1452,    278,       1768
19,           19,      217,     127,      0,        344


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
20,            0,       31,     608,    356,        995
20,            1,       31,    1483,    301,       1815
20,            2,       74,     409,    404,        887
20,            3,      103,     208,    518,        829
20,            4,        9,     322,    192,        523
20,            5,        6,     294,    419,        719
20,            6,       11,     402,    391,        804
20,            7,       13,     557,    192,        762
20,            8,      222,     178,    257,        657
20,            9,       22,     439,    721,       1182
20,           10,       90,     516,    688,       1294
20,           11,       12,     916,    396,       1324
20,           12,       11,     444,    517,        972
20,           13,       34,     513,    462,       1009
20,           14,       83,    1092,    437,       1612
20,           15,       28,     918,    292,       1238
20,           16,      100,     114,    344,        558
20,           17,       65,     261,    343,        669
20,           18,       33,    1442,    295,       1770
20,           19,      206,     177,      0,        383


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
21,            0,       30,     729,    436,       1195
21,            1,       28,    1593,    440,       2061
21,            2,       63,     334,    351,        748
21,            3,      102,     170,    455,        727
21,            4,       12,     357,    199,        568
21,            5,        8,     286,    427,        721
21,            6,       11,     395,    400,        806
21,            7,       10,     542,    284,        836
21,            8,      188,     152,    230,        570
21,            9,       21,     346,    625,        992
21,           10,       78,     398,    631,       1107
21,           11,        7,     720,    354,       1081
21,           12,        7,     516,    640,       1163
21,           13,       29,     501,    593,       1123
21,           14,       72,     859,    386,       1317
21,           15,       26,    1137,    308,       1471
21,           16,       87,     219,    309,        615
21,           17,       57,     272,    355,        684
21,           18,       24,    1424,    318,       1766
21,           19,      190,     220,     41,        451


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
22,            0,       26,     572,    386,        984
22,            1,       27,    1263,    529,       1819
22,            2,       57,     558,    569,       1184
22,            3,       92,     215,    465,        772
22,            4,       10,     391,    204,        605
22,            5,        7,     279,    379,        665
22,            6,       11,     304,    340,        655
22,            7,       10,     535,    293,        838
22,            8,      172,     136,    203,        511
22,            9,       15,     358,    546,        919
22,           10,       63,     304,    562,        929
22,           11,        8,     716,    358,       1082
22,           12,        8,     408,    745,       1161
22,           13,       23,     487,    609,       1119
22,           14,       63,     988,    343,       1394
22,           15,       26,    1301,    316,       1643
22,           16,       72,     374,    378,        824
22,           17,       55,     221,    299,        575
22,           18,       22,    1413,    388,       1823
22,           19,      164,     260,     76,        500


Day 5 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
23,            0,       22,     451,    336,        809
23,            1,       23,     986,    519,       1528
23,            2,       50,     450,    710,       1210
23,            3,       77,     231,    462,        770
23,            4,        8,     386,    211,        605
23,            5,        6,     273,    340,        619
23,            6,       10,     409,    288,        707
23,            7,        7,     516,    380,        903
23,            8,      157,     178,    187,        522
23,            9,       13,     351,    674,       1038
23,           10,       63,     343,    595,       1001
23,           11,        7,     821,    368,       1196
23,           12,        7,     329,    642,        978
23,           13,       19,     369,    514,        902
23,           14,       52,    1374,    449,       1875
23,           15,       24,    1465,    393,       1882
23,           16,       61,     370,    441,        872
23,           17,       44,     300,    251,        595
23,           18,       19,    1089,    346,       1454
